FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,TINT,PA-STR,PA-END,PA,DEROTANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,DPP_BACK,COL_METH,MODEL,MOD_AMP,MOD_X,MOD_Y,PHOTFLUX,PHOTRAD,MEDFLUX,SUMFLUX,PEAKFLUX,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,NORM_I,DOUBLE_DIFFERENCE,DOUBLE_SUM,Q,U,Q_sem,U_sem,SCIENCE_REGION_MAX_RADIUS,APPENDIX_D_APERTURE_RADIUS,BACKGROUND_SUBTRACTION_METHOD,BACKGROUND_ANNULUS_INNER_RADIUS,BACKGROUND_ANNULUS_OUTER_RADIUS,BACKGROUND_ANNULUS_WIDTH,R_75_RAW_TOTAL_COUNTS,R_75_TOTAL_COUNTS,R_75_TOTAL_COUNTS_NOISE,R_75_NO_ANNULUS_SNR,DOUBLE_DIFFERENCE_ERRS,APPENDIX_D_Q_OVER_I,APPENDIX_D_U_OVER_I
VDATA20220128A_00000538_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:24:59.067,08:25:06.992,08:24:51.142,22:24:59.074,22:25:06.999,22:24:51.149,59607.3506825,59607.350775,59607.35059,VTMP00000538,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.288,24:02:27.26,2000.0,NS_IR,-0.12,1.03,13.81397,290.37916,76.18603,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,3,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.195,146.19499,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.60358,+24:02:22.52,ADI,-113.945,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:25:15,1,VMPA00016687,iXon Ultra 897 - VAMPIRES 2.0,50.0,67.5,HWP(NIR),45,7.49,104.6386084181538,104.5501389949448,104.5942948675035,25.99429486750351,2,128.5,128.5,0.89883769192541,0.43828164868518,-0.43828164868518,0.89883769192541,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859533333333,24.040905555556,24.040905555556,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,4655.618267011194,182.4936621546225,182.4217282915308,1097494.705972901,30,30.38484191894531,3762836.75,8234.5693359375,182.0,182.0,8234.5693359375,567946.5313120021,0,0.0,0.0,0.0,0.0,0,0,123.0,75,none,,,0,2454050.090057373,2454050.090057373,1566.5408038277756,1566.5408038277756,0.0,,
VDATA20220128A_00000539_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:24:59.067,08:25:06.992,08:24:51.142,22:24:59.074,22:25:06.999,22:24:51.149,59607.3506825,59607.350775,59607.35059,VTMP00000539,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.288,24:02:27.26,2000.0,NS_IR,-0.12,1.03,13.81397,290.37916,76.18603,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,3,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.195,146.19499,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.60358,+24:02:22.52,ADI,-113.945,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:25:15,2,VMPA00016687,iXon Ultra 897 - VAMPIRES 2.0,50.0,67.5,HWP(NIR),45,7.49,104.6386084181538,104.5501389949448,104.5942948675035,25.99429486750351,2,128.5,128.5,0.89883769192541,0.43828164868518,-0.43828164868518,0.89883769192541,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859533333333,24.040905555556,24.040905555556,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,4757.711798823129,182.5243646636782,182.3907468079275,1112770.48001892,30,30.95307922363281,3789947.0,8506.798828125,183.0,183.0,8506.798828125,580215.5919673692,0,0.0,0.0,0.011511201431049691,0.0031117059407122253,0,0,123.0,75,none,,,0,2483672.6079216003,2483672.6079216003,1575.9671976033005,1575.9671976033005,0.0,,
VDATA20220128A_00000540_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:25:30.619,08:25:38.545,08:25:22.694,22:25:30.626,22:25:38.550,22:25:22.701,59607.3510415,59607.351134,59607.350949,VTMP00000540,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.27,2000.0,NS_IR,-0.12,1.03,13.93009,290.24977,76.06991,Nasmyth-IR,OFF,IR,25.2,622.0,271.45,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,4,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.25999,146.25998,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.54007,+24:02:22.52,ADI,-114.127,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:25:43,1,VMPA00016689,iXon Ultra 897 - VAMPIRES 1.0,50.0,0.0,HWP(NIR),45,7.49,104.4674963963168,104.380236613351,104.4237895067571,25.82378950675708,2,128.5,128.5,0.90013798357748,0.43560487889953,-0.43560487889953,0.90013798357748,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040908333333,24.040908333333,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,8256.772596476918,182.5693290743253,182.4027893579519,1051812.862971802,30,22.55782318115234,3057021.75,11830.3642578125,182.0,183.0,11830.3642578125,610956.6365783635,"(-0.010125195455413544, 0.0)",-0.004668863759478988,-0.13758398337922362,0.0,0.0,0,0,123.0,75,none,,,0,2094869.983680725,2094869.983680725,1447.3665685239262,1447.3665685239262,0.0003212183302334256,,
VDATA20220128A_00000541_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:25:30.619,08:25:38.545,08:25:22.694,22:25:30.626,22:25:38.550,22:25:22.701,59607.3510415,59607.351134,59607.350949,VTMP00000541,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.27,2000.0,NS_IR,-0.12,1.03,13.93009,290.24977,76.06991,Nasmyth-IR,OFF,IR,25.2,622.0,271.45,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,4,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.25999,146.25998,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.54007,+24:02:22.52,ADI,-114.127,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:25:43,2,VMPA00016689,iXon Ultra 897 - VAMPIRES 1.0,50.0,0.0,HWP(NIR),45,7.49,104.4674963963168,104.380236613351,104.4237895067571,25.82378950675708,2,128.5,128.5,0.90013798357748,0.43560487889953,-0.43560487889953,0.90013798357748,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040908333333,24.040908333333,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,8247.582950239312,182.5817491849036,182.4348911380706,1046787.455115357,30,22.54013824462891,3039359.25,11724.447265625,182.0,183.0,11724.447265625,609102.8770037163,0,0.0,0.0,0.0,0.0,0,0,123.0,75,none,,,0,2084171.771938324,2084171.771938324,1443.666087410217,1443.6660874102167,0.0,,
VDATA20220128A_00000542_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:25:30.619,08:25:38.545,08:25:22.694,22:25:30.626,22:25:38.550,22:25:22.701,59607.3510415,59607.351134,59607.350949,VTMP00000542,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.27,2000.0,NS_IR,-0.12,1.03,13.93009,290.24977,76.06991,Nasmyth-IR,OFF,IR,25.2,622.0,271.45,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,4,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.25999,146.25998,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.54007,+24:02:22.52,ADI,-114.127,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:25:46,1,VMPA00016689,iXon Ultra 897 - VAMPIRES 2.0,50.0,0.0,HWP(NIR),45,7.49,104.4674963963168,104.380236613351,104.4237895067571,25.82378950675708,2,128.5,128.5,0.90013798357748,0.43560487889953,-0.43560487889953,0.90013798357748,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040908333333,24.040908333333,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,10978.819345701,182.5755175617177,182.3883705860617,1406511.149291381,30,28.79933166503906,4003162.75,15741.2109375,182.0,183.0,15741.2109375,818130.3790723132,0,0.0,0.0,0.0,0.0,0,0,123.0,75,none,,,0,2784189.959877014,2784189.959877014,1668.5892124417603,1668.5892124417605,0.0,,
VDATA20220128A_00000543_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:25:30.619,08:25:38.545,08:25:22.694,22:25:30.626,22:25:38.550,22:25:22.701,59607.3510415,59607.351134,59607.350949,VTMP00000543,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.285,24:02:27.27,2000.0,NS_IR,-0.12,1.03,13.93009,290.24977,76.06991,Nasmyth-IR,OFF,IR,25.2,622.0,271.45,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,4,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.25999,146.25998,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.54007,+24:02:22.52,ADI,-114.127,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:25:46,2,VMPA00016689,iXon Ultra 897 - VAMPIRES 2.0,50.0,0.0,HWP(NIR),45,7.49,104.4674963963168,104.380236613351,104.4237895067571,25.82378950675708,2,128.5,128.5,0.90013798357748,0.43560487889953,-0.43560487889953,0.90013798357748,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859520833333,24.040908333333,24.040908333333,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,10357.98776358373,182.5824302281189,182.4440917085206,1375754.99557129,30,28.1794376373291,3929849.25,14925.4697265625,182.0,183.0,14925.4697265625,798973.7004421095,0,0.0,0.0,0.0,0.0,0,0,123.0,75,none,,,0,2728243.5703964233,2728243.5703964233,1651.739558888272,1651.7395588882719,0.0,,
VDATA20220128A_00000544_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:26:00.881,08:26:08.809,08:25:52.953,22:26:00.888,22:26:08.816,22:25:52.959,59607.3513885,59607.351481,59607.351296,VTMP00000544,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.286,24:02:27.27,2000.0,NS_IR,-0.12,1.031,14.04149,290.12809,75.95851,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,2.0,4.0,2.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,5,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.32004,146.31898,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.48594,+24:02:22.52,ADI,-114.296,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:26:13,1,VMPA00016693,iXon Ultra 897 - VAMPIRES 1.0,50.0,45.0,HWP(NIR),45,7.49,104.3043338050888,104.2182163540018,104.2611998087403,25.66119980874034,2,128.5,128.5,0.90137048475547,0.43304878387047,-0.43304878387047,0.90137048475547,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859525,24.040908333333,24.040908333333,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,9767.924399454998,182.4943515606107,182.4334856607186,1208128.171532593,30,22.0615119934082,3240728.25,14267.685546875,183.0,183.0,14267.685546875,721578.9423499466,"(0.04257870186326322, 0.0)",0.01948941609516756,-0.13614531709484404,0.0,0.0,0,0,125.0,75,none,,,0,2299362.9566173553,2299362.9566173553,1516.3650472816087,1516.3650472816087,0.0003105529797754785,,
VDATA20220128A_00000545_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:26:00.881,08:26:08.809,08:25:52.953,22:26:00.888,22:26:08.816,22:25:52.959,59607.3513885,59607.351481,59607.351296,VTMP00000545,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.286,24:02:27.27,2000.0,NS_IR,-0.12,1.031,14.04149,290.12809,75.95851,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,2.0,4.0,2.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,5,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.32004,146.31898,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.48594,+24:02:22.52,ADI,-114.296,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:26:13,2,VMPA00016693,iXon Ultra 897 - VAMPIRES 1.0,50.0,45.0,HWP(NIR),45,7.49,104.3043338050888,104.2182163540018,104.2611998087403,25.66119980874034,2,128.5,128.5,0.90137048475547,0.43304878387047,-0.43304878387047,0.90137048475547,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859525,24.040908333333,24.040908333333,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,9286.416911335044,182.4835734287147,182.4149355612902,1140621.793451538,30,21.36606597900391,3078751.5,13514.923828125,183.0,183.0,13514.923828125,681145.4351736859,0,0.0,0.0,0.0,0.0,0,0,125.0,75,none,,,0,2177505.175354004,2177505.175354004,1475.6372099381351,1475.6372099381351,0.0,,
VDATA20220128A_00000546_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:26:00.881,08:26:08.809,08:25:52.953,22:26:00.888,22:26:08.816,22:25:52.959,59607.3513885,59607.351481,59607.351296,VTMP00000546,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.286,24:02:27.27,2000.0,NS_IR,-0.12,1.031,14.04149,290.12809,75.95851,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,2.0,4.0,2.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,5,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.32004,146.31898,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.48594,+24:02:22.52,ADI,-114.296,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:26:17,1,VMPA00016695,iXon Ultra 897 - VAMPIRES 2.0,50.0,45.0,HWP(NIR),45,7.49,104.3043338050888,104.2182163540018,104.2611998087403,25.66119980874034,2,128.5,128.5,0.90137048475547,0.43304878387047,-0.43304878387047,0.90137048475547,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859525,24.040908333333,24.040908333333,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,12032.74789993262,182.4926354793969,182.4000017927165,1530419.719197998,30,26.91948318481445,4045990.75,17709.134765625,183.0,183.0,17709.134765625,912791.1371598552,0,0.0,0.0,0.0,0.0,0,0,123.0,75,none,,,0,2903924.228237152,2903924.228237152,1704.0904401577845,1704.0904401577848,0.0,,
VDATA20220128A_00000547_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:26:00.881,08:26:08.809,08:25:52.953,22:26:00.888,22:26:08.816,22:25:52.959,59607.3513885,59607.351481,59607.351296,VTMP00000547,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.286,24:02:27.27,2000.0,NS_IR,-0.12,1.031,14.04149,290.12809,75.95851,Nasmyth-IR,OFF,IR,25.1,622.0,271.45,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,2.0,4.0,2.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,5,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.32004,146.31898,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.48594,+24:02:22.52,ADI,-114.296,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:26:17,2,VMPA00016695,iXon Ultra 897 - VAMPIRES 2.0,50.0,45.0,HWP(NIR),45,7.49,104.3043338050888,104.2182163540018,104.2611998087403,25.66119980874034,2,128.5,128.5,0.90137048475547,0.43304878387047,-0.43304878387047,0.90137048475547,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859525,24.040908333333,24.040908333333,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,12365.73561958121,182.4698274722807,182.4045751757152,1574280.831812134,30,27.67696762084961,4148175.5,18228.931640625,183.0,183.0,18228.931640625,939805.6802099376,0,0.0,0.0,0.0,0.0,0,0,124.0,75,none,,,0,2984071.593334198,2984071.593334198,1727.446552960235,1727.4465529602348,0.0,,
VDATA20220128A_00000548_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:26:30.997,08:26:38.932,08:26:23.063,22:26:31.005,22:26:38.940,22:26:23.070,59607.351742,59607.351829,59607.351655,VTMP00000548,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.283,24:02:27.25,2000.0,NS_IR,-0.12,1.031,14.15262,290.00907,75.84738,Nasmyth-IR,OFF,IR,25.2,622.0,271.45,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,2.0,4.0,3.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,6,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.378,146.37799,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.42896,+24:02:22.52,ADI,-114.462,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:26:43,1,VMPA00016697,iXon Ultra 897 - VAMPIRES 1.0,50.0,22.5,HWP(NIR),45,7.49,104.1377288070862,104.0578019329338,104.0977002962421,25.49770029624209,2,128.5,128.5,0.90260256321995,0.43047486903277,-0.43047486903277,0.90260256321995,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.8595125,24.040902777778,24.040902777778,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,6906.281763300154,182.6042418033216,182.5134001875857,1070006.195791016,30,23.12642478942871,3129892.25,10801.484375,182.0,182.0,10801.484375,605469.9807381658,"(0.01105230061269416, 0.0)",0.0048992920450547685,-0.13817837132499874,0.0,0.0,0,0,123.0,75,none,,,0,2156517.323562622,2156517.323562622,1468.5085371092066,1468.5085371092066,0.0003180610717706496,,
VDATA20220128A_00000549_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,08:26:30.997,08:26:38.932,08:26:23.063,22:26:31.005,22:26:38.940,22:26:23.070,59607.351742,59607.351829,59607.351655,VTMP00000549,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.283,24:02:27.25,2000.0,NS_IR,-0.12,1.031,14.15262,290.00907,75.84738,Nasmyth-IR,OFF,IR,25.2,622.0,271.45,5.2,1.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,2.0,4.0,3.0,/mnt/data/20220128/,HD36819_06_20220128_675-50_EmptySlot_0,6,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,148.378,146.37799,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,102.42896,+24:02:22.52,ADI,-114.462,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T08:26:43,2,VMPA00016697,iXon Ultra 897 - VAMPIRES 1.0,50.0,22.5,HWP(NIR),45,7.49,104.1377288070862,104.0578019329338,104.0977002962421,25.49770029624209,2,128.5,128.5,0.90260256321995,0.43047486903277,-0.43047486903277,0.90260256321995,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.8595125,24.040902777778,24.040902777778,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,6696.19538785817,182.5679211074408,182.5030130057947,1043397.893155518,30,22.42108535766602,3059309.5,10529.421875,182.0,182.0,10529.421875,591997.9035134166,0,0.0,0.0,0.0,0.0,0,0,124.0,75,none,,,0,2102956.2959976196,2102956.2959976196,1450.1573349114983,1450.1573349114983,0.0,,
